"","pvalue","padj","gene_biotype","external_gene_name"
"FBgn0015509",0.0179963865164045,0.0706182788322713,"protein_coding","Cul1"
"FBgn0015519",5.85903782000254e-45,2.06426457479732e-42,"protein_coding","nAChRalpha3"
"FBgn0015520",0.000514236706196057,0.00387247718062908,"protein_coding","nonA-l"
"FBgn0015521",0.00297482128013291,0.0169437713213113,"protein_coding","RpS21"
"FBgn0015522",1.54751468766985e-14,8.34220349391422e-13,"protein_coding","olf186-M"
"FBgn0015546",0.0017138240067999,0.0107824450427813,"protein_coding","spel1"
"FBgn0015550",0.000466321563291157,0.00358065099331454,"protein_coding","tap"
"FBgn0015558",0.000301970251548653,0.00250752233293558,"protein_coding","tty"
"FBgn0015570",0.000277531801927794,0.00232810478402865,"protein_coding","alpha-Est2"
"FBgn0015572",0.0100956494796635,0.0454143101308166,"protein_coding","alpha-Est4"
"FBgn0015575",0.0116758325707979,0.0509204634442622,"protein_coding","alpha-Est7"
"FBgn0015576",2.80613927660087e-05,0.000320683904315451,"protein_coding","alpha-Est8"
"FBgn0015577",5.54235399159792e-05,0.000580417432347277,"protein_coding","alpha-Est9"
"FBgn0015589",0.0198884410878972,0.0761348355964711,"protein_coding","Apc"
"FBgn0015591",2.20550831445747e-06,3.37280686609861e-05,"protein_coding","AstA"
"FBgn0015663",0.0176961862098474,0.0696897712415747,"protein_coding","Ugt36A1"
"FBgn0015714",5.36928802210789e-06,7.51319522526161e-05,"protein_coding","Cyp6a17"
"FBgn0015756",4.415192216615e-05,0.000479162499635941,"protein_coding","RpL9"
"FBgn0015772",1.22922936020789e-07,2.42526952769016e-06,"protein_coding","Nak"
"FBgn0015776",5.94465897019491e-10,1.78792868112722e-08,"protein_coding","nrv1"
"FBgn0015777",1.2472391206009e-14,6.79779774846844e-13,"protein_coding","nrv2"
"FBgn0015803",0.0151482596234927,0.0624477982389285,"protein_coding","RtGEF"
"FBgn0015834",0.00752196097021425,0.0361090729786684,"protein_coding","eIF3i"
"FBgn0015903",4.33138460605568e-12,1.78782883425688e-10,"protein_coding","apt"
"FBgn0015925",0.00139318995596352,0.00906584361186023,"protein_coding","csul"
"FBgn0016013",0.00129263349650139,0.00852965180132858,"protein_coding","Faa"
"FBgn0016034",0.000833283391050715,0.00583416653847786,"protein_coding","mael"
"FBgn0016041",9.8643219652161e-07,1.63274389575263e-05,"protein_coding","Tom40"
"FBgn0016054",4.68507088204777e-10,1.43090477558518e-08,"protein_coding","phr6-4"
"FBgn0016061",0.00976438071026637,0.0443692380040432,"protein_coding","side"
"FBgn0016078",0.0270524723896601,0.0963787071592621,"protein_coding","wun"
"FBgn0016119",2.20865001064339e-06,3.37280686609861e-05,"protein_coding","ATPsynCF6"
"FBgn0016120",0.000128025121805233,0.00120397314262023,"protein_coding","ATPsynD"
"FBgn0016122",0.000208761303869498,0.00182032567687131,"protein_coding","Acer"
"FBgn0016123",5.43145908492753e-06,7.58942547773514e-05,"protein_coding","Alp4"
"FBgn0016641",0.016838502553001,0.0672688157093363,"protein_coding","PTP-ER"
"FBgn0016650",0.00123267916233455,0.00818386002005372,"protein_coding","Lgr1"
"FBgn0016672",0.000527128567966292,0.00396350863032582,"protein_coding","Ipp"
"FBgn0016675",0.0078332859932137,0.0373310948420547,"protein_coding","Lectin-galC1"
"FBgn0016684",6.63836198180111e-05,0.000679330300316057,"protein_coding","NaPi-T"
"FBgn0016691",2.12365441016582e-06,3.2683074502786e-05,"protein_coding","ATPsynO"
"FBgn0016694",0.000118953313638422,0.00112617508545397,"protein_coding","Pdp1"
"FBgn0016726",8.90273356413232e-07,1.49109450951045e-05,"protein_coding","RpL29"
"FBgn0016797",1.0280537454452e-10,3.48513752536662e-09,"protein_coding","fz2"
"FBgn0016975",0.000355780460161629,0.00286512182815875,"protein_coding","stnB"
"FBgn0016976",0.000355780460161629,0.00286512182815875,"protein_coding","stnA"
"FBgn0017448",0.00953134499887144,0.04355105067803,"protein_coding","CG2187"
"FBgn0017545",6.73650545603426e-10,2.00167549168006e-08,"protein_coding","RpS3A"
"FBgn0017558",0.00110859216975181,0.0074803431974019,"protein_coding","Pdk"
"FBgn0017561",1.40096134692094e-29,2.15945057615236e-27,"protein_coding","Ork1"
"FBgn0017579",0.00926352553086582,0.042544077915266,"protein_coding","RpL14"
"FBgn0017590",0.000431264518651347,0.00335522435054853,"protein_coding","klg"
"FBgn0019644",1.38469583902947e-05,0.000173350564112001,"protein_coding","ATPsynB"
"FBgn0019830",0.0204432164738406,0.077745694107339,"protein_coding","colt"
"FBgn0019890",0.0154345750657642,0.0632055139160497,"protein_coding","Smg5"
"FBgn0019928",0.00921791402080484,0.0423740548999254,"protein_coding","Ser8"
"FBgn0019929",0.00699610045708215,0.0341328046533706,"protein_coding","Ser7"
"FBgn0019936",3.83624422017303e-06,5.59003681418124e-05,"protein_coding","RpS20"
"FBgn0019957",0.00148998371438197,0.00957569338265678,"protein_coding","ND-42"
"FBgn0019960",0.00169858051955046,0.0107116849124275,"protein_coding","Mitofilin"
"FBgn0019968",0.0251876306290099,0.0910304113350796,"protein_coding","Khc-73"
"FBgn0019972",0.018807054162633,0.0730393689276256,"protein_coding","Drice"
"FBgn0019985",0.00629723636486402,0.0313590291465844,"protein_coding","mGluR"
"FBgn0020018",0.00121750884512028,0.00809893779980549,"protein_coding","Ppox"
"FBgn0020235",0.00288425891836136,0.0165041845879552,"protein_coding","ATPsyngamma"
"FBgn0020257",0.010880083567444,0.0481525457123532,"protein_coding","Ppa"
"FBgn0020258",2.53962153070997e-07,4.65675955398771e-06,"protein_coding","ppk"
"FBgn0020304",0.00256683303264983,0.0149303112423883,"protein_coding","drongo"
"FBgn0020307",5.17764453269768e-09,1.34061583504101e-07,"protein_coding","dve"
"FBgn0020312",0.00384367021071553,0.0209606449025476,"protein_coding","Tmtc3"
"FBgn0020379",0.0168759115435066,0.0673466291976913,"protein_coding","Rfx"
"FBgn0020388",5.19664026642472e-05,0.000550052105453647,"protein_coding","Gcn5"
"FBgn0020391",0.0200717712906103,0.076717560550899,"protein_coding","Nrk"
"FBgn0020443",0.00060957636315222,0.00449773434741709,"protein_coding","eRF3"
"FBgn0020503",0.0112010138216755,0.0493074526331233,"protein_coding","CLIP-190"
"FBgn0020506",0.0021099441602092,0.01274985056027,"protein_coding","Amyrel"
"FBgn0020508",1.49219074858458e-05,0.000185163040689144,"protein_coding","Ag5r2"
"FBgn0020513",0.00863874894744751,0.0404275419196251,"protein_coding","Paics"
"FBgn0020521",0.000296815884966467,0.00246887749173204,"protein_coding","pio"
"FBgn0020545",0.000150430548643356,0.0013778991294027,"protein_coding","kraken"
"FBgn0020618",0.00465051740353077,0.0246123144773772,"protein_coding","Rack1"
"FBgn0020626",0.00427448036713723,0.0228923717816552,"protein_coding","Osbp"
"FBgn0020653",0.0111486386271247,0.0491426809904312,"protein_coding","Trxr-1"
"FBgn0020762",0.0116232255227819,0.0508033317599662,"protein_coding","Atet"
"FBgn0020764",0.0121590056085208,0.0527246550892563,"protein_coding","Alas"
"FBgn0020906",4.72172475350247e-09,1.22901885734306e-07,"protein_coding","Jon25Bi"
"FBgn0020907",1.64921426326191e-05,0.00020185482266847,"protein_coding","Scp2"
"FBgn0020910",0.00170875141371394,0.0107573916377077,"protein_coding","RpL3"
"FBgn0020912",0.0229034684681508,0.0846728854810219,"protein_coding","Ptx1"
"FBgn0021764",2.75389615373708e-08,6.17436035377642e-07,"protein_coding","sdk"
"FBgn0021765",0.0142874305393401,0.0597479873974522,"protein_coding","scu"
"FBgn0021776",0.0135637264468257,0.0573782853335916,"protein_coding","mira"
"FBgn0021796",0.000932030294224402,0.006420725455673,"protein_coding","Tor"
"FBgn0021872",0.0170185736118705,0.067717116538598,"protein_coding","Xbp1"
"FBgn0021944",0.00457326584484241,0.0242555201932099,"protein_coding","Coprox"
"FBgn0022029",0.00164478071846485,0.0104278674727865,"protein_coding","l(2)k01209"
"FBgn0022355",0.00499297649758727,0.0259787516607059,"protein_coding","Tsf1"
"FBgn0022361",0.000399674953578106,0.00314417337882617,"protein_coding","Pur-alpha"
"FBgn0022700",0.00230610204383108,0.0136963857088463,"protein_coding","Cht4"
"FBgn0022709",0.00680641033392631,0.0333723846641069,"protein_coding","Adk1"
"FBgn0022710",0.0138329283621494,0.0582672238653303,"protein_coding","Ac13E"
"FBgn0022787",0.0192810116806221,0.0742996797770849,"protein_coding","Hel89B"
"FBgn0022959",0.00785341811033117,0.0374089665178257,"protein_coding","yps"
"FBgn0023001",3.35627134801984e-07,6.08632662651025e-06,"protein_coding","melt"
"FBgn0023023",0.0148686440688266,0.061655810735172,"protein_coding","CRMP"
"FBgn0023095",0.0125490398702584,0.0539887825207586,"protein_coding","caps"
"FBgn0023170",1.31515514360938e-05,0.000166333403739827,"protein_coding","RpL39"
"FBgn0023179",0.0254623377199866,0.0918413022331511,"protein_coding","amon"
"FBgn0023197",3.26330487181045e-05,0.000365823892731933,"protein_coding","Jon74E"
"FBgn0023212",3.79454044546663e-12,1.59289963806503e-10,"protein_coding","EloB"
"FBgn0023388",1.33814422348751e-05,0.00016880809162026,"protein_coding","Dap160"
"FBgn0023479",0.0178310571347541,0.0701089592006175,"protein_coding","teq"
"FBgn0023495",3.87521951898123e-19,2.94069542728845e-17,"protein_coding","Lip3"
"FBgn0023496",9.68838696835936e-08,1.95052933556868e-06,"protein_coding","Lip1"
"FBgn0023510",1.29852463094084e-05,0.000165076617064837,"protein_coding","Rbcn-3B"
"FBgn0023523",0.00227245752067058,0.0135454945265349,"protein_coding","Or2a"
"FBgn0023525",0.0106600280122058,0.0473698992524369,"protein_coding","CG3191"
"FBgn0023530",9.10342273890849e-05,0.000900433625528873,"protein_coding","CG3740"
"FBgn0023534",0.00622274836967466,0.0310194101398891,"protein_coding","CG17778"
"FBgn0023549",0.0111324407531152,0.0491151735373351,"protein_coding","Mct1"
"FBgn0024183",0.0228139155084953,0.0843866803491962,"protein_coding","vig"
"FBgn0024227",9.35907363332341e-05,0.000919594236979437,"protein_coding","aurB"
"FBgn0024238",0.0090041915916759,0.041585369874477,"protein_coding","Fim"
"FBgn0024244",0.00850881066744751,0.0399711510639856,"protein_coding","drm"
"FBgn0024251",0.000789346743777229,0.00560612356181596,"protein_coding","bbx"
"FBgn0024277",0.00530587711568482,0.0272730500550323,"protein_coding","trio"
"FBgn0024289",0.000101972582444657,0.000988172422216643,"protein_coding","Sodh-1"
"FBgn0024293",0.00946296059965025,0.0433254101827856,"protein_coding","Spn43Ab"
"FBgn0024556",0.00173232899542936,0.0108711358396378,"protein_coding","mEFTu1"
"FBgn0024733",4.0938527659962e-06,5.88715124439541e-05,"protein_coding","RpL10"
"FBgn0024947",0.0192501538642092,0.0742097568856678,"protein_coding","NTPase"
"FBgn0024994",8.00494235376381e-08,1.63496389896232e-06,"protein_coding","Ugalt"
"FBgn0024995",0.000603060506213438,0.00445632351595174,"protein_coding","CG2680"
"FBgn0025336",1.59706211881324e-07,3.07341578862302e-06,"protein_coding","CG4882"
"FBgn0025352",0.0161941129347999,0.0654107754695801,"protein_coding","Mtpbeta"
"FBgn0025456",6.00350314377130e-12,2.39775540539692e-10,"protein_coding","CREG"
"FBgn0025582",0.00733655035709691,0.0354085466109398,"protein_coding","eIF3e"
"FBgn0025595",0.00466173008468459,0.0246421756493438,"protein_coding","AkhR"
"FBgn0025615",0.00913837465363964,0.042086865526683,"protein_coding","Torsin"
"FBgn0025620",0.000380859129131635,0.00301538949348602,"protein_coding","CG13360"
"FBgn0025625",0.00720751775832508,0.0349053326882066,"protein_coding","Sik2"
"FBgn0025628",0.015008689993281,0.0621060095569282,"protein_coding","CG4199"
"FBgn0025631",0.0128025909318958,0.0548934457476899,"protein_coding","moody"
"FBgn0025641",1.46711483864374e-05,0.000182510565992692,"protein_coding","DAAM"
"FBgn0025676",7.34796154961772e-08,1.51965703746287e-06,"protein_coding","CkIIalpha-i3"
"FBgn0025683",0.000356526834890064,0.0028687905596986,"protein_coding","CG3164"
"FBgn0025709",3.7959317594454e-06,5.54768397139686e-05,"protein_coding","CNT2"
"FBgn0025726",4.99120246859584e-16,3.03939582424062e-14,"protein_coding","unc-13"
"FBgn0025777",9.90467319035211e-05,0.000968380584963563,"protein_coding","homer"
"FBgn0025808",0.00692539405517891,0.0338212932447227,"protein_coding","Rad17"
"FBgn0025836",0.017493651852556,0.0691405751303945,"protein_coding","RhoGAP1A"
"FBgn0025837",5.58783031898831e-14,2.90126032088525e-12,"protein_coding","CG17636"
"FBgn0025866",0.0182636699793287,0.0715532582788237,"protein_coding","CalpB"
"FBgn0026061",0.000159680850376608,0.00145184478245644,"protein_coding","Mipp1"
"FBgn0026077",0.000175434338355451,0.00157332704352412,"protein_coding","Gasp"
"FBgn0026148",0.0252006136194731,0.0910304113350796,"protein_coding","CG12253"
"FBgn0026189",8.67446048921629e-06,0.000116264057916796,"protein_coding","promL"
"FBgn0026196",0.00304050235261689,0.0172580872891632,"protein_coding","nop5"
"FBgn0026250",0.000139807483409411,0.00129380940322124,"protein_coding","eIF1A"
"FBgn0026261",5.14561083452994e-06,7.22069002597978e-05,"protein_coding","bonsai"
"FBgn0026262",0.013480750655796,0.057126220451918,"protein_coding","bip2"
"FBgn0026263",0.028142617681166,0.0994365771578447,"protein_coding","bip1"
"FBgn0026268",0.000353075843533081,0.00285265618055188,"protein_coding","antdh"
"FBgn0026314",0.000221687236332482,0.00190877417227939,"protein_coding","Ugt35B1"
"FBgn0026315",7.55680757287874e-05,0.000761469935714492,"protein_coding","Ugt35A1"
"FBgn0026319",5.94239624264981e-05,0.000617721168954061,"protein_coding","Traf4"
"FBgn0026374",2.32804659406174e-05,0.000273732772948975,"protein_coding","Rhp"
"FBgn0026404",0.0213813473301374,0.0804710076065183,"protein_coding","Dronc"
"FBgn0026439",1.43119282125822e-05,0.000178266631082226,"protein_coding","Eaat1"
"FBgn0026441",0.0279906331952507,0.0990059506888304,"protein_coding","ear"
"FBgn0026479",9.58535327079742e-05,0.000939955367956427,"protein_coding","Drp1"
"FBgn0026562",0.0030701815535607,0.0174065178309634,"protein_coding","SPARC"
"FBgn0026563",0.000466410190208737,0.00358065099331454,"protein_coding","CG1979"
"FBgn0026565",1.42511302753171e-10,4.6862466722001e-09,"protein_coding","Ass"
"FBgn0026566",1.01542417879197e-07,2.04015468916145e-06,"protein_coding","CG1307"
"FBgn0026570",0.0154176739443157,0.0631625222012767,"protein_coding","CG5704"
"FBgn0026592",6.57662890215774e-05,0.000675113882620043,"protein_coding","Fie"
"FBgn0026593",0.00225234371795756,0.013441845600515,"protein_coding","CG5707"
"FBgn0026602",0.00016800432538554,0.00151912252055761,"protein_coding","Ady43A"
"FBgn0026630",0.00234870337554896,0.0139075382951924,"protein_coding","nes"
"FBgn0026634",0.00409810521928896,0.022152223555225,"protein_coding","Cog2"
"FBgn0026718",0.000209702614316106,0.00182426480619787,"protein_coding","Agpat2"
"FBgn0026721",0.0102669129229625,0.0459125548436197,"protein_coding","fat-spondin"
"FBgn0026756",2.48800150176195e-09,6.89441989182067e-08,"protein_coding","Ugt37A1"
"FBgn0026872",0.00228024306543784,0.0135673087096166,"protein_coding","CG14777"
"FBgn0026879",0.00213238677232824,0.0128581879639475,"protein_coding","CG13364"
"FBgn0027054",0.003808248220803,0.0208135006638347,"protein_coding","CSN4"
"FBgn0027057",9.73861484194077e-06,0.000127924680979688,"protein_coding","CSN1b"
"FBgn0027070",1.71363028937614e-05,0.000209219836691777,"protein_coding","Ugt36E1"
"FBgn0027080",0.00495194708014489,0.0258122174096037,"protein_coding","TyrRS"
"FBgn0027085",3.22051814580407e-07,5.8616995402873e-06,"protein_coding","LeuRS-m"
"FBgn0027091",0.00830838006329544,0.0392915480941561,"protein_coding","CysRS"
"FBgn0027106",0.00536048010469653,0.0274564570263921,"protein_coding","Inx7"
"FBgn0027108",0.00337605329570179,0.0188056271948606,"protein_coding","Inx2"
"FBgn0027330",0.00849816977256207,0.0399592205940538,"protein_coding","l(1)G0020"
"FBgn0027338",0.015673392024886,0.0639445873968158,"protein_coding","Kap-alpha3"
"FBgn0027341",1.50963317936374e-09,4.30419980185645e-08,NA,NA
"FBgn0027342",0.00769012464089525,0.0366949250879115,"protein_coding","fz4"
"FBgn0027343",1.08193535156209e-22,1.11180127532916e-20,"protein_coding","fz3"
"FBgn0027359",0.002513987796972,0.0147096616946197,"protein_coding","Tim8"
"FBgn0027492",1.52396589681655e-05,0.000188868386584111,"protein_coding","wdb"
"FBgn0027498",0.00920692440727268,0.0423432677285525,"protein_coding","CG2061"
"FBgn0027505",0.0123921080470383,0.053570616075387,"protein_coding","Rab3-GAP"
"FBgn0027538",0.0153442665228844,0.0630713288534396,"protein_coding","beta4GalNAcTA"
"FBgn0027556",9.97401191738547e-06,0.000130842589847085,"protein_coding","CG4928"
"FBgn0027560",3.22398002880612e-09,8.76158759894556e-08,"protein_coding","Tps1"
"FBgn0027561",0.00948611565665086,0.0433824675972445,"protein_coding","CG18659"
"FBgn0027563",0.00846893822201523,0.0398787950167925,"protein_coding","CG9631"
"FBgn0027569",0.00275030747113914,0.0158202817508966,"protein_coding","cert"
"FBgn0027572",0.0162969824939371,0.0656739102543667,"protein_coding","CG5009"
"FBgn0027578",0.000389636400226357,0.00307747244854524,"protein_coding","Nepl21"
"FBgn0027580",0.00108488792549892,0.00733871774067533,"protein_coding","PCB"
"FBgn0027586",0.00120562901569999,0.00803074290336284,"protein_coding","CG5867"
"FBgn0027590",0.00535532911322782,0.0274564570263921,"protein_coding","GstE12"
"FBgn0027592",0.0262652588918535,0.0939814214610573,"protein_coding","MED15"
"FBgn0027594",0.0238266081889632,0.0871522023671196,"protein_coding","drpr"
"FBgn0027596",0.0197485303683311,0.0756873551218284,"protein_coding","Kank"
"FBgn0027608",5.44223108743473e-11,1.95940181304904e-09,"protein_coding","CG2082"
"FBgn0027610",2.9451908507039e-06,4.38886823900211e-05,"protein_coding","Dic1"
"FBgn0027611",0.00184783420210712,0.0114577403077735,"protein_coding","LManII"
"FBgn0027615",0.00288129067702569,0.0164967687341024,"protein_coding","OXA1L"
"FBgn0027620",1.22850030323544e-18,9.04414588911764e-17,"protein_coding","Acf"
"FBgn0027621",0.00491504423431834,0.0256680314301485,"protein_coding","Pfrx"
"FBgn0027657",0.022671377339281,0.0839538804249275,"protein_coding","glob1"
"FBgn0027660",0.0253691874369299,0.0915722773747946,"protein_coding","blot"
"FBgn0027779",0.0129400904824061,0.0553813416958509,"protein_coding","VhaSFD"
"FBgn0027780",0.0175806325761279,0.0693454379702126,"protein_coding","Aasdh"
"FBgn0027844",0.00355469357642394,0.019621491544852,"protein_coding","CAH1"
"FBgn0027872",0.000295229281407369,0.00245775262538708,"protein_coding","rdgBbeta"
"FBgn0027930",0.00166222984494541,0.0105127023593959,"protein_coding","MP1"
"FBgn0027934",0.0013338154693407,0.00874872979058907,"pseudogene","alpha-Est4aPsi"
"FBgn0027945",0.01167289398128,0.0509204634442622,"protein_coding","ppl"
"FBgn0028292",0.015858585306697,0.0644602159252433,"protein_coding","ric8a"
